description,merchant
*SQ MARRIOTT HOTEL 08/19 PURCHASE DUBAI UAE,Marriott
*SQ MARRIOTT HOTEL 09/03 PURCHASE SINGAPORE SG,Marriott
*SQ MARRIOTT HOTEL 10/15 PURCHASE SYDNEY AU,Marriott
*SQ MARRIOTT HOTEL 12/17 PURCHASE PARIS FR,Marriott
*SQ MCALISTER'S DELI SINGAPORE 03/05 PURCHASE SINGAPORE SG,McAlister's Deli
*SQ MCDONALD'S SYDNEY 10/12 PURCHASE SYDNEY AU,McDonald's
*SQ MCDONALDS PARIS 05/08 PURCHASE PARIS FR,McDonald's
*SQ MENCHIE'S FROZEN YOGURT DUBAI 08/24 PURCHASE DUBAI AE,Menchie's
*SQ MOE'S SOUTHWEST GRILL TORONTO 02/25 PURCHASE TORONTO CA,Moe's Southwest Grill
*SQ NOODLES & COMPANY DUBAI 03/09 PURCHASE DUBAI AE,Noodles & Company
*SQ NOODLES & COMPANY DUBAI 04/10 PURCHASE DUBAI AE,Noodles & Company
*SQ ORANGE LEAF FROZEN YOGURT KUALA LUMPUR 09/09 PURCHASE KUALA LUMPUR MY,Orange Leaf
*SQ PAELLA PARADISE VALENCIA 02/16 PURCHASE VALENCIA ES,Paella Paradise
*SQ PAELLA PARADISE VALENCIA 12/26 PURCHASE VALENCIA ES,Paella Paradise
*SQ PANDA EXPRESS SEOUL 02/09 PURCHASE SEOUL KR,Panda Express
*SQ PANERA BREAD DUBAI 07/11 PURCHASE DUBAI AE,Panera Bread
*SQ PANERA BREAD MADRID 02/17 PURCHASE MADRID ES,Panera Bread
*SQ PAPA JOHN'S MOSCOW 11/17 PURCHASE MOSCOW RU,Papa John's
*SQ PAPA JOHNS PIZZA MUNICH 06/01 PURCHASE MUNICH DE,Papa John's
*SQ PASTA PARADISE MILAN 03/16 PURCHASE MILAN IT,Pasta Paradise
*SQ PASTA PARADISE ROME 01/31 PURCHASE ROME IT,Pasta Paradise
*SQ PASTA PARADISE ROME 12/10 PURCHASE ROME IT,Pasta Paradise
*SQ PENINSULA HOTEL 04/15 PURCHASE SHANGHAI CHN,Peninsula Hotel
*SQ PIEROGI PALACE KRAKOW 02/08 PURCHASE KRAKOW PL,Pierogi Palace
*SQ PINKBERRY ISTANBUL 01/20 PURCHASE ISTANBUL TR,Pinkberry
*SQ PINKBERRY ISTANBUL 02/20 PURCHASE ISTANBUL TR,Pinkberry
*SQ PINKBERRY ISTANBUL 03/20 PURCHASE ISTANBUL TR,Pinkberry
*SQ PINKBERRY ISTANBUL 08/20 PURCHASE ISTANBUL TR,Pinkberry
*SQ PIZZA HUT AMSTERDAM 05/04 PURCHASE AMSTERDAM NL,Pizza Hut
*SQ PIZZA HUT MEXICO CITY 11/01 PURCHASE MEXICO CITY MX,Pizza Hut
*SQ PIZZA PARADISE ROME 11/04 PURCHASE ROME IT,Pizza Paradise
*SQ POPEYES CHICKEN BRUSSELS 06/13 PURCHASE BRUSSELS BE,Popeyes
*SQ POPEYES NEW DELHI 11/21 PURCHASE NEW DELHI IN,Popeyes
*SQ POTBELLY SANDWICH SHOP MOSCOW 03/13 PURCHASE MOSCOW RU,Potbelly Sandwich Shop
*SQ POTBELLY SANDWICH SHOP MOSCOW 04/14 PURCHASE MOSCOW RU,Potbelly Sandwich Shop
*SQ POUTINE PARADISE MONTREAL 01/15 PURCHASE MONTREAL CA,Poutine Paradise
*SQ QUIZNOS KUALA LUMPUR 07/03 PURCHASE KUALA LUMPUR MY,Quiznos
*SQ RAISING CANE'S SINGAPORE 01/08 PURCHASE SINGAPORE SG,Raising Canes
*SQ RED MANGO MUMBAI 09/05 PURCHASE MUMBAI IN,Red Mango
*SQ SCHLOTZSKY'S SAO PAULO 03/21 PURCHASE SAO PAULO BR,Schlotzsky's
*SQ SCHNITZEL HAUS VIENNA 12/14 PURCHASE VIENNA AT,Schnitzel Haus
*SQ SCHNITZEL SHACK SALZBURG 04/09 PURCHASE SALZBURG AT,Schnitzel Shack
*SQ SCHNITZEL SHACK VIENNA 01/23 PURCHASE VIENNA AT,Schnitzel Shack
*SQ SCHNITZEL SHACK VIENNA 03/08 PURCHASE VIENNA AT,Schnitzel Shack
*SQ SHAKE SHACK HONG KONG 01/04 PURCHASE HONG KONG HK,Shake Shack
*SQ SHANGRI-LA 07/23 PURCHASE SINGAPORE SGP,Shangri-La
*SQ SHANGRI-LA 10/19 PURCHASE BEIJING CHN,Shangri-La
*SQ SHANGRI-LA 11/19 PURCHASE BEIJING CHN,Shangri-La
*SQ SHERATON HOTEL 01/07 PURCHASE HONG KONG HK,Sheraton
*SQ SHERATON HOTEL 03/11 PURCHASE PARIS FR,Sheraton
*SQ SHERATON HOTEL 05/13 PURCHASE DUBAI UAE,Sheraton
*SQ SHERATON HOTEL 11/05 PURCHASE BANGKOK TH,Sheraton
*SQ SMOOTHIE KING STOCKHOLM 08/04 PURCHASE STOCKHOLM SE,Smoothie King
*SQ SONIC DRIVE-IN SYDNEY 12/07 PURCHASE SYDNEY AU,Sonic Drive In
*SQ ST REGIS 09/05 PURCHASE ROME ITA,St. Regis
*SQ STARBUCKS LONDON 10/08 PURCHASE LONDON UK,Starbucks
*SQ SUBWAY BERLIN 10/20 PURCHASE BERLIN DE,Subway
*SQ SUSHI SENSATION OSAKA 02/12 PURCHASE OSAKA JP,Sushi Sensation
*SQ SUSHI SENSATION OSAKA 11/08 PURCHASE OSAKA JP,Sushi Sensation
*SQ SUSHI SUPREME TOKYO 03/24 PURCHASE TOKYO JP,Sushi Supreme
*SQ SWEET FROG PREMIUM FROZEN YOGURT DUBAI 09/17 PURCHASE DUBAI AE,Sweet Frog
*SQ TACO BELL HONG KONG 11/05 PURCHASE HONG KONG HK,Taco Bell
*SQ TACO BELL VANCOUVER 05/24 PURCHASE VANCOUVER CA,Taco Bell
*SQ TACO FIESTA MEXICO CITY 11/12 PURCHASE MEXICO CITY MX,Taco Fiesta
*SQ TAPAS BAR BARCELONA 12/02 PURCHASE BARCELONA ES,Tapas Bar
*SQ TAPAS TOWN BARCELONA 01/19 PURCHASE BARCELONA ES,Tapas Town
*SQ TAPAS TOWN MADRID 03/04 PURCHASE MADRID ES,Tapas Town
*SQ TCBY OSLO 08/28 PURCHASE OSLO NO,TCBY
*SQ TUTTI FRUTTI HONG KONG 09/25 PURCHASE HONG KONG HK,Tutti Frutti
*SQ UBER EATS TOKYO 10/04 PURCHASE TOKYO JP,Uber Eats
*SQ UBER RIDE 09/30 PURCHASE CHICAGO IL,Uber
*SQ UNITED AIRLINES 02/04 PURCHASE LOS ANGELES CA,United Airlines
*SQ UNITED AIRLINES 04/08 PURCHASE CHICAGO IL,United Airlines
*SQ UNITED AIRLINES 06/10 PURCHASE LOS ANGELES CA,United Airlines
*SQ UNITED AIRLINES 08/12 PURCHASE CHICAGO IL,United Airlines
*SQ UNITED AIRLINES 12/03 PURCHASE CHICAGO IL,United Airlines
*SQ WALDORF ASTORIA 04/26 PURCHASE ROME ITA,Waldorf Astoria
*SQ WALDORF ASTORIA 07/12 PURCHASE BEIJING CHN,Waldorf Astoria
*SQ WALDORF ASTORIA 09/16 PURCHASE AMSTERDAM NLD,Waldorf Astoria
*SQ WENDY'S SINGAPORE 11/09 PURCHASE SINGAPORE SG,Wendy's
*SQ WENDYS MELBOURNE 05/28 PURCHASE MELBOURNE AU,Wendy's
*SQ WESTIN HOTEL 03/04 PURCHASE TOKYO JP,Westin
*SQ WESTIN HOTEL 05/06 PURCHASE BARCELONA ES,Westin
*SQ WESTIN HOTEL 07/08 PURCHASE SINGAPORE SG,Westin
*SQ WESTIN HOTEL 12/31 PURCHASE SINGAPORE SG,Westin
*SQ WETZEL'S PRETZELS WARSAW 08/16 PURCHASE WARSAW PL,Wetzel's Pretzels
*SQ WHATABURGER LONDON 12/15 PURCHASE LONDON UK,Whataburger
*SQ WINGSTOP AMSTERDAM 01/28 PURCHASE AMSTERDAM NL,Wingstop
*SQ YOGA STUDIO 09/28 PURCHASE LOS ANGELES CA,Yoga Studio
*SQ YOGEN FRÜZ SINGAPORE 09/21 PURCHASE SINGAPORE SG,Yogen Früz
*SQ YOGURT CITY STOCKHOLM 10/11 PURCHASE STOCKHOLM SE,Yogurt City
*SQ YOGURT MOUNTAIN SEOUL 09/13 PURCHASE SEOUL KR,Yogurt Mountain
*SQ YOGURT WORLD MEXICO CITY 10/03 PURCHASE MEXICO CITY MX,Yogurt World
*SQ YOGURT ZONE CAPE TOWN 10/07 PURCHASE CAPE TOWN ZA,Yogurt Zone
*SQ YOGURT ZONE CAPE TOWN 10/19 PURCHASE CAPE TOWN ZA,Yogurt Zone
*SQ YOGURTLAND BANGKOK 09/01 PURCHASE BANGKOK TH,Yogurtland
*SQ ZAXBY'S MOSCOW 01/16 PURCHASE MOSCOW RU,Zaxby's
*UBER TRIP 09/28 PURCHASE BOSTON MA,Uber
101 HUDSON AUBONPAIN 8BANK ONE CTR. JERSEY CITY 07302 NJ USA,AUBONPAIN
123_FORD_DEALER789 01/25 #XXXXX4563 PURCHASE AUTO_PARTS DETROIT MI,Ford
2CO.COM*WINXDVD.COM 19DE CUSERSTRAAT 93 AMSTERDAM 1081 CN NLDNLD,WINXDVD.COM
388_PETSMART8 02/13 #XXXXX8384 PURCHASE PET_SUPPLY PHOENIX AZ,PetSmart
4487_GUCCI78 03/06 #XXXXX4784 PURCHASE LUX_BRAND FLORENCE IT,Gucci
61585 - LIBERTY SCIENCE CJERSEY CITY NJ,LIBERTY SCIENCE CENTER
7-ELEVEN 04/09 PURCHASE DALLAS TX,7-Eleven
7-ELEVEN 04/11 PURCHASE LAS VEGAS NV,7-Eleven
7-ELEVEN 09/12 PURCHASE IRVING TX,7-Eleven
937_PRINTSHOP 02/19 #XXXXX7938 PURCHASE PRINTING SUPPLIES OMAHA NE,937 Printshop
A DOLLAR. 1526 OAK TREE ROAD ISELIN 08830 NJ USA,A DOLLAR
AAINA BEAUTY PARLOR 989 US HIGHWAY 9 PARLIN 08859 NJ USA,AAINA BEAUTY PARLOR
ABAGAIL_FURN_204 06/26 #XXXXX4203 PURCHASE FURNITURE HOUSTON TX,Abagail Furniture
ABBATE BAKERY 247 MAIN STREET ABERDEEN TOWN07747 NJ USA,ABBATE BAKERY
ACEHARDWR654 02/25 #XXXXX4658 PURCHASE HARDWARE OAK BROOK IL,Ace Hardware
ACE_HD081 04/23 #XXXXX1081 PURCHASE POWER_TOOLS OAK BROOK IL,Ace Hardware
ACE_HD147 04/23 #XXXXX1081 PURCHASE POWER_TOOLS OAK BROOK IL,Ace Hardware
ACE_HD369 04/23 #XXXXX1081 PURCHASE POWER_TOOLS OAK BROOK IL,Ace Hardware
ACE_HD654 04/23 #XXXXX1081 PURCHASE POWER_TOOLS OAK BROOK IL,Ace Hardware
ACE_HD741 04/23 #XXXXX1081 PURCHASE POWER_TOOLS OAK BROOK IL,Ace Hardware
ACE_HD963 04/23 #XXXXX1081 PURCHASE POWER_TOOLS OAK BROOK IL,Ace Hardware
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 0108, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 0139, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 0206, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 0215, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 0355, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 0360, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 0363, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 0396, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 0494, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 0525, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 0534, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 0589, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 0622, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 1054, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 1056, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 1069, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 1131, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 1217, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 1226, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 1266, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 1359, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 1456, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 1486, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 1507, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 1522, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 1600, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 1807, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 1986, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 2150, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 2156, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 2217, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 2483, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 2827, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 2955, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 3165, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 3193, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 3323, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 3371, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 3374, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 3391, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 3424, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 3510, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 3552, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 3575, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 3626, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 3795, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 3844, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 3906, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 3943, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 4063, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 4082, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 4183, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 4347, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 4375, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 4397, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 4454, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 4458, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 4501, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 4526, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 4630, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 4758, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 5005, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 5021, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 5210, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 5300, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 5344, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 5449, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 5464, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 5466, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 5620, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 5671, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 5673, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 5682, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 5730, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 5772, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 5843, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 6039, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 6101, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 6234, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 6299, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 6396, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 6430, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 6558, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 6766, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 6871, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 6907, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 6918, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 6958, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 7021, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 7024, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 7027, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 7108, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 7327, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 7380, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 7414, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 7434, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 7614, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 7751, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 7928, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 7960, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 7987, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 8044, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 8053, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 8087, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 8094, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 8454, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 8463, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 8616, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 8651, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 8730, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 8734, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 8946, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 9053, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 9244, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 9312, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 9320, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 9377, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 9462, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 9563, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 9654, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 9672, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 9688, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 9746, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 9829, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 9940, 
ACH DEPOSIT INTERNET TRANSFER FROM ACCOUNT ENDING IN 9979, 
ACME 03/27 PURCHASE PHILADELPHIA PA,ACME
ACME 12/13 PURCHASE PHILADELPHIA PA,ACME
ACME MARKETS 03/02 PURCHASE MALVERN PA,ACME Markets
ACME MARKETS 06/11 PURCHASE PHILADELPHIA PA,ACME Markets
ACME MARKETS 09/07 PURCHASE BALTIMORE MD,ACME Markets
ACME MARKETS 12/08 PURCHASE MALVERN PA,ACME Markets
ACTBLUE*STACEY.ABRAMS 1270 CAROLINE STREET 404-8294768 30307 GA USA,ACTBLUE STACEY.ABRAMS
ACTBLUE*VOTE.ORG 366 SUMMER STREET ACTBLUECC.COM02144 MA USA,ACTBLUE VOTE.ORG
ADIDAS_SPRT147 08/14 #XXXXX3456 PURCHASE SHOES ONLINE,Adidas
ADIDAS_SPRT258 11/10 #XXXXX5678 PURCHASE SHOES ONLINE,Adidas
ADIDAS_SPRT963 05/18 #XXXXX2345 PURCHASE SHOES ONLINE,Adidas
ADIDA__S.634 02/09 #XXXXX4632 PURCHASE SPORTS_GEAR PORTLAND OR,Adidas
ADOBE CC 10/28 #XXXXX4567 PURCHASE SUBSCR SAN JOSE CA,Adobe
ADOBE.COM/BILL 05/11 PURCHASE 800-833-6687 CA,Adobe
ADOBE.COM/BILL 11/28 PURCHASE 800-833-6687 CA,Adobe
AERIE7543 03/13 PURCHASE YOUNG FASHION NEW YORK NY,Aerie
AGI*RENTERS/CONDO INS 11222 QUAIL ROOST DR 800-370-1990 33157 FL USA,RENTERS/CONDO INSURANCE
AIR PLAY 111 STATE ROUTE 35 CLIFFWOOD 07721 NJ USA,AIR PLAY
AIRBNB * HM3Z9XJ7PY 10/05 PURCHASE 415-800-5959 CA,Airbnb
AIRBNB * HMN3Q5ZMPY 03/10 PURCHASE 415-800-5959 CA,Airbnb
AIRBNB DES:LODGING ID:AIRBNB1234 INDN:EMMA BROWN CO ID:AIRBNBLO56 WEB,Airbnb
AIRBNB DES:LODGING ID:AIRBNB5678 INDN:EMILY WILSON CO ID:AIRBNBLO90 WEB,Airbnb
AIRBNB DES:LODGING ID:AIRBNB5678 INDN:JAMES DAVIS CO ID:AIRBNBLO90 WEB,Airbnb
AIRBNB DES:LODGING ID:AIRBNB5678 INDN:JAMES GREEN CO ID:AIRBNBLO90 WEB,Airbnb
AIRBNB DES:LODGING ID:AIRBNB5678 INDN:MICHAEL JOHNSON CO ID:AIRBNBLO90 WEB,Airbnb
AIRBNB123 12/09 PURCHASE SAN FRANCISCO CA,Airbnb
AIRBNB234 04/12 #XXXXX5678 PURCHASE TRAVEL SAN FRANCISCO CA,Airbnb
AIRBNB456 07/17 #XXXXX2345 PURCHASE TRAVEL SAN FRANCISCO CA,Airbnb
AIRBNB678 02/23 #XXXXX6789 PURCHASE TRAVEL SAN FRANCISCO CA,Airbnb
AIRBNB678 05/30 #XXXXX3456 PURCHASE TRAVEL SAN FRANCISCO CA,Airbnb
AIRMLS789 10/14 #XXXXX987654 PURCHASE AIRBNB.COM CA,Airbnb
ALASKA AIR 027123456789 05/04 PURCHASE 800-252-7522 WA,Alaska Airlines
ALASKA AIR 027123456789 08/22 PURCHASE 800-252-7522 WA,Alaska Airlines
ALBERTSONS 03/11 PURCHASE BOISE ID,Albertsons
ALBERTSONS 04/12 PURCHASE BOISE ID,Albertsons
ALBERTSONS 04/28 PURCHASE PHOENIX AZ,Albertsons
ALBERTSONS 10/09 PURCHASE BOISE ID,Albertsons
ALBERTSONS 11/23 PURCHASE SEATTLE WA,Albertsons
ALDI 01/03 PURCHASE MIAMI FL,ALDI
ALDI 02/03 PURCHASE CHICAGO IL,ALDI
ALDI 03/14 PURCHASE MIAMI FL,ALDI
ALDI 03/31 PURCHASE PHOENIX AZ,ALDI
ALDI 05/18 PURCHASE MILWAUKEE WI,ALDI
ALDI 05/23 PURCHASE MIAMI FL,ALDI
ALDI 06/03 PURCHASE AUSTIN TX,ALDI
ALDI 07/05 PURCHASE MILWAUKEE WI,ALDI
ALDI 07/14 PURCHASE CHICAGO IL,ALDI
ALDI 08/01 PURCHASE MIAMI FL,ALDI
ALDI 08/18 PURCHASE MILWAUKEE WI,ALDI
ALDI 10/01 PURCHASE MILWAUKEE WI,ALDI
ALDI 11/08 PURCHASE CHICAGO IL,ALDI
ALDI STORES 10/21 PURCHASE BATAVIA IL,ALDI
ALDI_SPRMRKT321 02/18 #XXXXX5678 PURCHASE GROCERIES CHICAGO IL,ALDI
ALDI_SPRMRKT321 12/20 #XXXXX3456 PURCHASE GROCERIES PHOENIX AZ,ALDI
ALDI_SPRMRKT654 11/02 #XXXXX6789 PURCHASE GROCERIES CHICAGO IL,ALDI
ALL CITY ELECTRICAL LI,ALL CITY ELECTRICAL
ALLEGIANT AIR 7891234567 06/17 PURCHASE 702-505-8888 NV,Allegiant Air
ALLY,ALLY
ALTICEMOBILE.COM 1111 STEWART AVENUE 888-333-0643 11714 NY USA,ALTICEMOBILE.COM
AMAZON DIGITAL SEATTLE WA,AMAZON DIGITAL
AMAZON MARKETPLACE SEATTLE WA,Amazon
AMAZON MKTPLACE PMTS DES:AMZN.COM/BILL ID:1A2B3C4D5E INDN:JOHN DOE CO ID:AMZNMP1234 WEB,Amazon
AMAZON PRIME 12/21 #XXXXX6789 PURCHASE SUBSCR SEATTLE WA,Amazon
AMAZON PRIME 440 TERRY AVE N AMZN.COM/BILL98109 WA USA,Amazon
AMAZON PRIME CONS SEATTLE WA,Amazon
AMAZON PRIME*M41A697S0440 TERRY AVE N AMZN.COM/BILL98109 WA USA,Amazon
AMAZON RETAIL SEATTLE WA,Amazon
AMAZON.COM 440 TERRY AVE N AMZN.COM/BILL98109 WA USA (RETURN),Amazon
AMAZON.COM AMZN.COM/BI440 TERRY AVE N AMZN.COM/BILL98109 WA USA (RETURN),Amazon
AMAZON.COM*0985T6503 440 TERRY AVE N AMZN.COM/BILL98109 WA USA,Amazon
AMAZON.COM*0S6TA1413 440 TERRY AVE N AMZN.COM/BILL98109 WA USA,Amazon
